t,T1Tx,T1Ty,T1Tz,T1Rx,T1Ry,T1Rz,T1Error,T2Tx,T2Ty,T2Tz,T2Rx,T2Ry,T2Rz,T2Error,T3Tx,T3Ty,T3Tz,T3Rx,T3Ry,T3Rz,T3Error,T4Tx,T4Ty,T4Tz,T4Rx,T4Ry,T4Rz,T4Error,T5Tx,T5Ty,T5Tz,T5Rx,T5Ry,T5Rz,T5Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¶ZÂ÷,³t²v,±×²v
24.30122,1.691744,-0.1353354,-6.670845,-0.000404209,0.7321957,-0.005581277,0,-0.6259205,-0.07075858,-6.863962,0.002619296,0.7221738,0.02284055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.40976,1.688827,-0.1360943,-6.672118,-0.000473201,0.733858,-0.005246494,0,-0.6257869,-0.07068378,-6.864437,0.002557874,0.7220894,0.02296093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.50083,1.684427,-0.1368142,-6.670583,-0.000586093,0.7365917,-0.005142983,0,-0.6258566,-0.07079333,-6.864332,0.002759963,0.7221011,0.02310277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.60178,1.676378,-0.1365699,-6.662401,-8.94E-07,0.7404298,-0.005230588,0,-0.6258974,-0.07072669,-6.864937,0.002947479,0.7219477,0.02316945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.71101,1.674672,-0.135798,-6.655275,0.000337154,0.7445706,-0.005238094,0,-0.6259315,-0.07068717,-6.864657,0.002832741,0.7218798,0.02295202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.80259,1.676263,-0.1356189,-6.650517,0.000222147,0.7474366,-0.004994875,0,-0.625899,-0.07065374,-6.864512,0.002808064,0.7219521,0.02292285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.90654,1.679104,-0.1350071,-6.647421,0.000608653,0.7494242,-0.004600533,0,-0.6261977,-0.07048237,-6.864642,0.002949953,0.7219475,0.02284626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.00839,1.681873,-0.1351035,-6.647913,0.000646383,0.7502251,-0.00451816,0,-0.6260239,-0.07066178,-6.864443,0.002901316,0.7219549,0.02280522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1017,1.683349,-0.1351161,-6.649341,0.000565648,0.7495914,-0.004545713,0,-0.6261047,-0.07066011,-6.864238,0.002643794,0.7219214,0.02286312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.20423,1.684028,-0.1352814,-6.651179,0.000625968,0.7486846,-0.00456831,0,-0.6261373,-0.07027459,-6.864211,0.002661914,0.7219316,0.02284125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.3124,1.684121,-0.1355046,-6.653531,0.000652671,0.7477198,-0.004488455,0,-0.6261817,-0.07064468,-6.864347,0.002775043,0.7219057,0.0227862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.40547,1.68088,-0.1352953,-6.652217,0.000775844,0.7471472,-0.004325081,0,-0.6261351,-0.07084215,-6.864313,0.002675265,0.7218522,0.02270847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.50359,1.679539,-0.1355802,-6.652071,0.000821292,0.7467855,-0.00427198,0,-0.6257685,-0.0707044,-6.864311,0.002584338,0.7218906,0.02293952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.60156,1.678539,-0.1357772,-6.651258,0.000850022,0.7465482,-0.004207992,0,-0.6255254,-0.07095015,-6.864267,0.002584249,0.7219729,0.02292394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.70205,1.67967,-0.1331136,-6.648791,0.000406414,0.746858,-0.004330611,0,-0.6258627,-0.07098663,-6.864132,0.002522469,0.7219355,0.0229263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80137,1.677376,-0.1327428,-6.645689,-0.000292242,0.7487076,-0.004801219,0,-0.6260862,-0.07057649,-6.864173,0.002474785,0.7219334,0.02290436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.90041,1.677974,-0.1325313,-6.640028,0.000356078,0.753306,-0.005618141,0,-0.6264282,-0.07072031,-6.86413,0.002425164,0.721956,0.0229388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.00016,1.676628,-0.132852,-6.632073,0.00046435,0.7586346,-0.005556857,0,-0.6267423,-0.07067734,-6.86381,0.002480119,0.7219938,0.02289973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.10657,1.676874,-0.1331482,-6.624457,-2.98E-07,0.7644433,-0.00534104,0,-0.6261513,-0.07083565,-6.863973,0.002448529,0.7220732,0.02273101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.20138,1.677578,-0.1329947,-6.617489,-0.000328928,0.7706794,-0.005084324,0,-0.6259298,-0.07036805,-6.864036,0.002431154,0.7221041,0.02279702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.30306,1.678806,-0.1341502,-6.610998,-0.000308484,0.7765167,-0.004866954,0,-0.6258221,-0.07101089,-6.863853,0.002457649,0.7221486,0.0228287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.40849,1.679361,-0.1343822,-6.604316,-0.000327498,0.7824924,-0.004894333,0,-0.6258789,-0.07098883,-6.863731,0.002403587,0.7220607,0.02261587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.5004,1.678345,-0.1355364,-6.599969,-0.000447691,0.7853703,-0.003482013,0,-0.6258528,-0.07054561,-6.863894,0.002452284,0.7220627,0.02271724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.60298,1.681763,-0.1343403,-6.598359,0.000326097,0.7865304,-0.003366249,0,-0.6259469,-0.07058185,-6.863853,0.002271593,0.7220703,0.02283004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.71214,1.682863,-0.1346332,-6.599436,0.000327528,0.7864087,-0.003154983,0,-0.6258146,-0.07120669,-6.864115,0.002368391,0.722007,0.02280059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.80468,1.681752,-0.134663,-6.5994,0.00033474,0.7860558,-0.003121043,0,-0.6258644,-0.07156599,-6.863991,0.002311915,0.7220469,0.0227603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.90682,1.680985,-0.1347697,-6.599658,0.000158191,0.7861682,-0.003453751,0,-0.6255364,-0.07062912,-6.863549,0.002310187,0.7220224,0.02279695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.00075,1.681801,-0.1342702,-6.599305,0.000530988,0.7861341,-0.003430163,0,-0.6253834,-0.07052594,-6.863626,0.00225091,0.7220068,0.02272169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.10118,1.681613,-0.1344908,-6.599484,0.000487924,0.786141,-0.003384586,0,-0.6275297,-0.06537759,-6.862905,0.002621442,0.722023,0.02251571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.20864,1.681564,-0.135072,-6.60004,0.000516474,0.7860689,-0.003364547,0,-0.6273937,-0.06537336,-6.863298,0.00270617,0.7219446,0.0227511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.32251,1.681799,-0.1337921,-6.598865,0.000582069,0.786033,-0.003485478,0,-0.6274942,-0.06539416,-6.863468,0.002859741,0.7220505,0.022772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.41038,1.681489,-0.133724,-6.5992,0.000743806,0.7860641,-0.003450182,0,-0.6272864,-0.06544441,-6.863707,0.0029006,0.7219266,0.02289969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.52263,1.681455,-0.133821,-6.599429,0.000658274,0.7860887,-0.00339734,0,-0.6270319,-0.06488252,-6.86378,0.002886921,0.7219672,0.02295027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.61045,1.681499,-0.1340719,-6.599344,0.00069198,0.7860036,-0.003421664,0,-0.6269156,-0.06529409,-6.863936,0.00291428,0.7219572,0.02317679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.72189,1.681484,-0.1346865,-6.60013,0.000663996,0.7861103,-0.003377708,0,-0.6269768,-0.06546909,-6.86405,0.002882659,0.7218939,0.0232119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.81665,1.681647,-0.1353939,-6.600862,0.000689,0.7860652,-0.003415521,0,-0.6269438,-0.06550604,-6.86406,0.002929688,0.721939,0.02321238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.90173,1.681837,-0.1363146,-6.601582,0.00070256,0.7859614,-0.003341208,0,-0.6272389,-0.06559002,-6.8641,0.002878457,0.7218994,0.02318439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.00067,1.682035,-0.1373333,-6.601907,0.000731349,0.7860266,-0.003346103,0,-0.6274191,-0.06535423,-6.863955,0.002897441,0.721821,0.02340021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.11983,1.682291,-0.1388488,-6.602971,0.000723422,0.7859811,-0.00330192,0,-0.6273965,-0.06524801,-6.863836,0.00287956,0.7217934,0.02333097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.21005,1.682733,-0.1401414,-6.603918,0.000677049,0.7859684,-0.00306629,0,-0.627044,-0.06545269,-6.864153,0.002876818,0.7218835,0.02321775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.31056,1.682636,-0.1414343,-6.604487,0.000635386,0.7861869,-0.002986747,0,-0.6273265,-0.06529891,-6.864327,0.003002912,0.7217431,0.02324807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.41059,1.679903,-0.1365328,-6.599891,0.000318825,0.7873012,-0.002357051,0,-0.6274478,-0.06542242,-6.864344,0.003017902,0.7217693,0.02331005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.50989,1.675246,-0.1372316,-6.597478,9.07E-05,0.788861,-0.002940478,0,-0.6272364,-0.06515461,-6.864709,0.003120869,0.7217056,0.02330152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.60769,1.669847,-0.1377791,-6.593812,-6.87E-05,0.7931576,-0.002902497,0,-0.6272602,-0.065328,-6.864462,0.003111839,0.7217089,0.02338206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.70087,1.6623,-0.1382024,-6.586689,0.00023979,0.7984837,-0.002713443,0,-0.6270857,-0.06535381,-6.864438,0.002881438,0.7217389,0.02329681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.80309,1.648762,-0.1402278,-6.574713,0.00024429,0.8062283,-0.002750215,0,-0.6273232,-0.0653246,-6.864369,0.002898604,0.7217031,0.0233912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.91047,1.64481,-0.13306,-6.546362,0.001300901,0.8171269,-0.002969004,0,-0.6271269,-0.06526875,-6.864721,0.003077,0.7217475,0.02340272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0095,1.632968,-0.133391,-6.527278,0.000820369,0.8277629,-0.003286209,0,-0.6273988,-0.06543618,-6.864457,0.003035575,0.7217544,0.02334169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.10934,1.620018,-0.1332188,-6.506674,0.001687407,0.8383538,-0.002245581,0,-0.6274216,-0.06518173,-6.864452,0.003102213,0.7217637,0.02326744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.21008,1.608546,-0.1338723,-6.483101,0.000509232,0.8487551,-0.00106276,0,-0.6275086,-0.06512392,-6.864427,0.003079921,0.721816,0.02338162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.30925,1.596166,-0.1332572,-6.456808,0.000179708,0.8591616,-0.001255699,0,-0.6272204,-0.06536508,-6.864617,0.003035605,0.7217809,0.02351307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.40239,1.588268,-0.1340996,-6.432846,-0.001842201,0.8686448,-0.000205003,0,-0.6272057,-0.06530076,-6.864458,0.002940983,0.7218747,0.02341473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.52118,1.573399,-0.1360456,-6.403775,-0.000682131,0.8815917,0.002059952,0,-0.627286,-0.06531376,-6.864401,0.002974719,0.7218882,0.02346308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.60513,1.566161,-0.1358419,-6.379879,-0.00120379,0.8895239,0.002153713,0,-0.6272513,-0.06536895,-6.864446,0.003010303,0.7218912,0.02348321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.70909,1.555212,-0.1357493,-6.346477,-0.001616105,0.9001052,0.002836931,0,-0.6271868,-0.0655871,-6.86458,0.002955079,0.7218794,0.02354985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.81058,1.547426,-0.1353796,-6.316808,-0.001464963,0.9087166,0.003874055,0,-0.6270745,-0.06529486,-6.864815,0.003024131,0.7218894,0.0235149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.90908,1.534532,-0.1365994,-6.289491,-0.001014069,0.9166887,0.005050967,0,-0.627195,-0.06518817,-6.864705,0.003035635,0.7218525,0.02350639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0061,1.52365,-0.1367543,-6.265458,5.82E-05,0.9237726,0.006234676,0,-0.6270986,-0.06546849,-6.864787,0.003016084,0.7218179,0.02359983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.10066,1.513222,-0.1370815,-6.236571,0.000425398,0.9314135,0.007326697,0,-0.6269381,-0.06546432,-6.864872,0.002999604,0.7217878,0.02354818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.20088,1.503354,-0.1372428,-6.208379,0.001124069,0.9390495,0.009055618,0,-0.6273072,-0.06533444,-6.864645,0.002922207,0.7217631,0.02370618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.30589,1.495059,-0.1385498,-6.180708,0.001943961,0.9463649,0.01003706,0,-0.6268553,-0.06532824,-6.865012,0.003034741,0.7218857,0.02356713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.40896,1.486484,-0.1400629,-6.150028,0.000520915,0.9539226,0.01140467,0,-0.6274604,-0.06540799,-6.86465,0.003048062,0.7218822,0.02373814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5089,1.481273,-0.1403009,-6.123913,0.001129031,0.9597952,0.01321133,0,-0.6272011,-0.06526852,-6.864872,0.003151566,0.7219416,0.02355604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.61063,1.475398,-0.1414565,-6.098545,0.001483083,0.9650477,0.01405195,0,-0.6274583,-0.06528181,-6.864877,0.003198445,0.7219093,0.02349835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7009,1.469596,-0.1418045,-6.077239,0.001860783,0.9694391,0.01476593,0,-0.6274788,-0.06528258,-6.864945,0.003219932,0.7218778,0.02365418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.8025,1.462018,-0.1430013,-6.054026,0.001578569,0.9741882,0.01555406,0,-0.627503,-0.06521678,-6.864986,0.00321725,0.7218539,0.02357562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.91782,1.449747,-0.1423686,-6.026427,0.002015591,0.9799034,0.01662461,0,-0.6276617,-0.06525367,-6.864821,0.003141314,0.7217864,0.02360445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.00866,1.441857,-0.1450678,-6.006575,0.001797713,0.9837842,0.01708366,0,-0.6273726,-0.06532186,-6.865099,0.003226489,0.7217897,0.02363859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.10785,1.425921,-0.1491918,-5.985713,0.002468631,0.9878747,0.01796283,0,-0.627373,-0.06525671,-6.865166,0.003216058,0.7217528,0.02360064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.20876,1.409958,-0.1528755,-5.95998,0.002074201,0.9915949,0.01802728,0,-0.6273164,-0.06554466,-6.864896,0.003047466,0.7217767,0.02366466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.30849,1.402939,-0.1512018,-5.933366,0.000771869,0.9946983,0.0179908,0,-0.6273537,-0.06514955,-6.865056,0.003157198,0.7217741,0.02346906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.40658,1.389958,-0.1529091,-5.904002,0.001560047,0.9969394,0.0181305,0,-0.627387,-0.06525356,-6.865255,0.003130555,0.7217911,0.02355969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.50847,1.421378,-0.1369985,-5.868987,0.003073756,0.9986054,0.01775124,0,-0.6273793,-0.06544268,-6.864857,0.00306201,0.7217683,0.02352154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.60841,1.423377,-0.1364477,-5.843924,0.002403759,0.9994932,0.01940904,0,-0.6278061,-0.06528634,-6.864843,0.003162801,0.7217393,0.02342022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.70761,1.426181,-0.1349984,-5.819097,-0.000862989,-0.999788,-0.02056122,0,-0.6275213,-0.06533486,-6.865161,0.003105819,0.7217171,0.02348099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.80823,1.427624,-0.1350286,-5.797787,-0.000399049,-0.9994494,-0.02132185,0,-0.6275396,-0.06504816,-6.865022,0.003115445,0.7217662,0.02346348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.90312,1.431284,-0.1333428,-5.778851,-6.41E-05,-0.9984666,-0.02185533,0,-0.6278391,-0.06477571,-6.865109,0.003206402,0.7217665,0.02342693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02101,1.42626,-0.1341088,-5.753563,0.000391766,-0.995811,-0.02260212,0,-0.6279839,-0.06516564,-6.864976,0.003244311,0.7217053,0.02327886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10918,1.419278,-0.1368823,-5.736743,0.001368158,-0.9925441,-0.0226636,0,-0.6278006,-0.06501538,-6.865025,0.003287137,0.721764,0.02341864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.22043,1.416033,-0.1364368,-5.720139,0.001824737,-0.9879099,-0.02346586,0,-0.6281,-0.06518608,-6.865057,0.003373772,0.7217865,0.02341249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.30888,1.390162,-0.1471333,-5.718224,0.002685599,-0.9831628,-0.0257545,0,-0.6279715,-0.06554759,-6.865011,0.003280371,0.7216628,0.02336805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.41965,1.373767,-0.1468993,-5.701908,-0.000109084,-0.9757144,-0.02863706,0,-0.6278774,-0.06489515,-6.865239,0.003356993,0.7217937,0.02331458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
